historyid,userid,destinationid,visitdate,experiencerating,name_user,email,preferences,gender,numberofadults,numberofchildren,name_dest,state,type,popularity,besttimetovisit,reviewid,rating,reviewtext
,84.0,,,,Meera,meera@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,85.0,,,,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,86.0,,,,Karan,karan@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,89.0,,,,Karan,karan@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,90.0,,,,Isha,isha@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,96.0,,,,Aarav,aarav@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,97.0,,,,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,105.0,,,,Rohan,rohan@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,110.0,,,,Anika,anika@example.com,"Nature, Adventure",Female,1.0,1.0,,,,,,,,
,111.0,,,,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,0.0,,,,,,,,
,113.0,,,,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,116.0,,,,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,1.0,,,,,,,,
,118.0,,,,Arjun,arjun@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,120.0,,,,Rohan,rohan@example.com,"City, Historical",Male,1.0,2.0,,,,,,,,
,125.0,,,,Diya,diya@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,130.0,,,,Arjun,arjun@example.com,"Beaches, Historical",Male,2.0,2.0,,,,,,,,
,131.0,,,,Riya,riya@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,134.0,,,,Anika,anika@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,136.0,,,,Arjun,arjun@example.com,"Beaches, Historical",Male,2.0,2.0,,,,,,,,
,138.0,,,,Aanya,aanya@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,139.0,,,,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,140.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,142.0,,,,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2.0,1.0,,,,,,,,
,144.0,,,,Isha,isha@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,145.0,,,,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,147.0,,,,Riya,riya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,149.0,,,,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,150.0,,,,Aarav,aarav@example.com,"City, Historical",Male,2.0,0.0,,,,,,,,
,151.0,,,,Isha,isha@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,152.0,,,,Rohan,rohan@example.com,"Nature, Adventure",Male,1.0,1.0,,,,,,,,
,154.0,,,,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,0.0,,,,,,,,
,156.0,,,,Anika,anika@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,157.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,161.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,162.0,,,,Aditya,aditya@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,164.0,,,,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,167.0,,,,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,170.0,,,,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,171.0,,,,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,1.0,,,,,,,,
,173.0,,,,Rohan,rohan@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,175.0,,,,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,176.0,,,,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,179.0,,,,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,183.0,,,,Vivaan,vivaan@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,190.0,,,,Anika,anika@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,192.0,,,,Aarav,aarav@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,193.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,194.0,,,,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,196.0,,,,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,198.0,,,,Vivaan,vivaan@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,202.0,,,,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,203.0,,,,Isha,isha@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,205.0,,,,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,219.0,,,,Kavya,kavya@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,221.0,,,,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,223.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,227.0,,,,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,1.0,,,,,,,,
,229.0,,,,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2.0,1.0,,,,,,,,
,236.0,,,,Karan,karan@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,237.0,,,,Pooja,pooja@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,241.0,,,,Diya,diya@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,243.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,244.0,,,,Karan,karan@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,245.0,,,,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,246.0,,,,Anika,anika@example.com,"City, Historical",Female,2.0,2.0,,,,,,,,
,248.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,249.0,,,,Aarav,aarav@example.com,"City, Historical",Male,1.0,1.0,,,,,,,,
,251.0,,,,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,2.0,,,,,,,,
,253.0,,,,Karan,karan@example.com,"Beaches, Historical",Male,2.0,1.0,,,,,,,,
,255.0,,,,Diya,diya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,257.0,,,,Diya,diya@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,264.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,267.0,,,,Aanya,aanya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,270.0,,,,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,275.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,277.0,,,,Aditya,aditya@example.com,"Beaches, Historical",Male,2.0,2.0,,,,,,,,
,280.0,,,,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,284.0,,,,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,289.0,,,,Arjun,arjun@example.com,"Beaches, Historical",Male,2.0,1.0,,,,,,,,
,301.0,,,,Diya,diya@example.com,"Beaches, Historical",Female,2.0,2.0,,,,,,,,
,304.0,,,,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,307.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,309.0,,,,Diya,diya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,312.0,,,,Ishaan,ishaan@example.com,"City, Historical",Male,1.0,1.0,,,,,,,,
,313.0,,,,Isha,isha@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,314.0,,,,Kavya,kavya@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,317.0,,,,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,329.0,,,,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,334.0,,,,Rohan,rohan@example.com,"Beaches, Historical",Male,2.0,1.0,,,,,,,,
,337.0,,,,Aarav,aarav@example.com,"Beaches, Historical",Male,2.0,2.0,,,,,,,,
,339.0,,,,Riya,riya@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,347.0,,,,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,350.0,,,,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,354.0,,,,Meera,meera@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,355.0,,,,Kavya,kavya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,357.0,,,,Riya,riya@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,361.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,362.0,,,,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,369.0,,,,Rohan,rohan@example.com,"City, Historical",Male,2.0,1.0,,,,,,,,
,370.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,2.0,,,,,,,,
,371.0,,,,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,375.0,,,,Isha,isha@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,383.0,,,,Kavya,kavya@example.com,"Nature, Adventure",Female,2.0,2.0,,,,,,,,
,385.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,2.0,,,,,,,,
,387.0,,,,Arjun,arjun@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,389.0,,,,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,395.0,,,,Karan,karan@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,396.0,,,,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,398.0,,,,Anika,anika@example.com,"Nature, Adventure",Female,1.0,1.0,,,,,,,,
,403.0,,,,Rohan,rohan@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,405.0,,,,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,0.0,,,,,,,,
,406.0,,,,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2.0,2.0,,,,,,,,
,410.0,,,,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,412.0,,,,Riya,riya@example.com,"Beaches, Historical",Female,2.0,0.0,,,,,,,,
,414.0,,,,Aanya,aanya@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,417.0,,,,Karan,karan@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,420.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,2.0,,,,,,,,
,425.0,,,,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,427.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,428.0,,,,Anika,anika@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,432.0,,,,Aditya,aditya@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,433.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,435.0,,,,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,2.0,,,,,,,,
,439.0,,,,Rohan,rohan@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,440.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,1.0,1.0,,,,,,,,
,447.0,,,,Aarav,aarav@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,449.0,,,,Aditya,aditya@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,451.0,,,,Rohan,rohan@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,453.0,,,,Aanya,aanya@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,455.0,,,,Diya,diya@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,456.0,,,,Pooja,pooja@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,457.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,460.0,,,,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,464.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,1.0,1.0,,,,,,,,
,471.0,,,,Arjun,arjun@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,472.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,2.0,2.0,,,,,,,,
,477.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,479.0,,,,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,481.0,,,,Diya,diya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,486.0,,,,Aarav,aarav@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,487.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,489.0,,,,Rohan,rohan@example.com,"City, Historical",Male,2.0,1.0,,,,,,,,
,491.0,,,,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,492.0,,,,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,2.0,,,,,,,,
,493.0,,,,Aditya,aditya@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,494.0,,,,Aanya,aanya@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,495.0,,,,Aanya,aanya@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,504.0,,,,Isha,isha@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,505.0,,,,Kavya,kavya@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,506.0,,,,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,508.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,0.0,,,,,,,,
,510.0,,,,Isha,isha@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,513.0,,,,Vivaan,vivaan@example.com,"City, Historical",Male,1.0,2.0,,,,,,,,
,514.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,515.0,,,,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,517.0,,,,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1.0,0.0,,,,,,,,
,519.0,,,,Ritvik,ritvik@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,521.0,,,,Rohan,rohan@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,523.0,,,,Aarav,aarav@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,529.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,532.0,,,,Riya,riya@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,536.0,,,,Kavya,kavya@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,540.0,,,,Aanya,aanya@example.com,"City, Historical",Female,2.0,2.0,,,,,,,,
,541.0,,,,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,543.0,,,,Kavya,kavya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,545.0,,,,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,547.0,,,,Isha,isha@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,549.0,,,,Ritvik,ritvik@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,552.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,553.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,557.0,,,,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,558.0,,,,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,0.0,,,,,,,,
,559.0,,,,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,561.0,,,,Vivaan,vivaan@example.com,"City, Historical",Male,2.0,1.0,,,,,,,,
,562.0,,,,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,566.0,,,,Karan,karan@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,570.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,2.0,,,,,,,,
,571.0,,,,Riya,riya@example.com,"Beaches, Historical",Female,2.0,0.0,,,,,,,,
,577.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,581.0,,,,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,1.0,,,,,,,,
,583.0,,,,Arjun,arjun@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,587.0,,,,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,588.0,,,,Riya,riya@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,595.0,,,,Diya,diya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,601.0,,,,Ritvik,ritvik@example.com,"Beaches, Historical",Male,1.0,0.0,,,,,,,,
,603.0,,,,Ritvik,ritvik@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,604.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,2.0,2.0,,,,,,,,
,605.0,,,,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,611.0,,,,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,615.0,,,,Rohan,rohan@example.com,"City, Historical",Male,1.0,1.0,,,,,,,,
,616.0,,,,Isha,isha@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,617.0,,,,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,622.0,,,,Karan,karan@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,624.0,,,,Tanvi,tanvi@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,625.0,,,,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,630.0,,,,Isha,isha@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,633.0,,,,Karan,karan@example.com,"City, Historical",Male,2.0,0.0,,,,,,,,
,638.0,,,,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,640.0,,,,Karan,karan@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,641.0,,,,Karan,karan@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,643.0,,,,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,645.0,,,,Tanvi,tanvi@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,646.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,648.0,,,,Diya,diya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,650.0,,,,Aditya,aditya@example.com,"Nature, Adventure",Male,2.0,2.0,,,,,,,,
,652.0,,,,Tanvi,tanvi@example.com,"Beaches, Historical",Female,2.0,0.0,,,,,,,,
,656.0,,,,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,658.0,,,,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1.0,2.0,,,,,,,,
,660.0,,,,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,2.0,,,,,,,,
,661.0,,,,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,0.0,,,,,,,,
,664.0,,,,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,1.0,,,,,,,,
,665.0,,,,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1.0,1.0,,,,,,,,
,666.0,,,,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,1.0,,,,,,,,
,667.0,,,,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2.0,1.0,,,,,,,,
,670.0,,,,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,675.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,683.0,,,,Isha,isha@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,687.0,,,,Aanya,aanya@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,691.0,,,,Isha,isha@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,692.0,,,,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,695.0,,,,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,2.0,,,,,,,,
,697.0,,,,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,0.0,,,,,,,,
,698.0,,,,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,702.0,,,,Aarav,aarav@example.com,"City, Historical",Male,1.0,1.0,,,,,,,,
,705.0,,,,Aanya,aanya@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
,710.0,,,,Diya,diya@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,714.0,,,,Ishaan,ishaan@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,716.0,,,,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,719.0,,,,Riya,riya@example.com,"Nature, Adventure",Female,2.0,2.0,,,,,,,,
,720.0,,,,Riya,riya@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,726.0,,,,Aditya,aditya@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,728.0,,,,Kavya,kavya@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,730.0,,,,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,731.0,,,,Isha,isha@example.com,"Nature, Adventure",Female,2.0,2.0,,,,,,,,
,732.0,,,,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,0.0,,,,,,,,
,738.0,,,,Anika,anika@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,741.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,1.0,1.0,,,,,,,,
,744.0,,,,Aanya,aanya@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,749.0,,,,Isha,isha@example.com,"Nature, Adventure",Female,1.0,0.0,,,,,,,,
,751.0,,,,Anika,anika@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,753.0,,,,Riya,riya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,760.0,,,,Meera,meera@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,761.0,,,,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,763.0,,,,Riya,riya@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,766.0,,,,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,770.0,,,,Diya,diya@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,771.0,,,,Aditya,aditya@example.com,"City, Historical",Male,1.0,1.0,,,,,,,,
,772.0,,,,Ritvik,ritvik@example.com,"Beaches, Historical",Male,1.0,0.0,,,,,,,,
,775.0,,,,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,776.0,,,,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,,,,,,,,
,780.0,,,,Meera,meera@example.com,"City, Historical",Female,2.0,0.0,,,,,,,,
,787.0,,,,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,0.0,,,,,,,,
,788.0,,,,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1.0,2.0,,,,,,,,
,789.0,,,,Ritvik,ritvik@example.com,"City, Historical",Male,2.0,1.0,,,,,,,,
,791.0,,,,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,795.0,,,,Karan,karan@example.com,"City, Historical",Male,1.0,0.0,,,,,,,,
,796.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,802.0,,,,Karan,karan@example.com,"Beaches, Historical",Male,1.0,0.0,,,,,,,,
,804.0,,,,Tanvi,tanvi@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,807.0,,,,Kavya,kavya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,808.0,,,,Riya,riya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,810.0,,,,Pooja,pooja@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,816.0,,,,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,2.0,,,,,,,,
,817.0,,,,Diya,diya@example.com,"Beaches, Historical",Female,1.0,0.0,,,,,,,,
,818.0,,,,Riya,riya@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,820.0,,,,Aarav,aarav@example.com,"Beaches, Historical",Male,1.0,1.0,,,,,,,,
,822.0,,,,Saanvi,saanvi@example.com,"City, Historical",Female,1.0,0.0,,,,,,,,
,825.0,,,,Riya,riya@example.com,"City, Historical",Female,2.0,1.0,,,,,,,,
,836.0,,,,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,839.0,,,,Kavya,kavya@example.com,"Nature, Adventure",Female,1.0,1.0,,,,,,,,
,841.0,,,,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1.0,1.0,,,,,,,,
,842.0,,,,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2.0,0.0,,,,,,,,
,845.0,,,,Anika,anika@example.com,"Nature, Adventure",Female,2.0,1.0,,,,,,,,
,848.0,,,,Riya,riya@example.com,"Nature, Adventure",Female,2.0,0.0,,,,,,,,
,853.0,,,,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2.0,0.0,,,,,,,,
,854.0,,,,Meera,meera@example.com,"Nature, Adventure",Female,2.0,2.0,,,,,,,,
,856.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,2.0,,,,,,,,
,857.0,,,,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1.0,2.0,,,,,,,,
,860.0,,,,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,0.0,,,,,,,,
,861.0,,,,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,2.0,,,,,,,,
,867.0,,,,Vivaan,vivaan@example.com,"City, Historical",Male,2.0,2.0,,,,,,,,
,877.0,,,,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,2.0,,,,,,,,
,879.0,,,,Anika,anika@example.com,"City, Historical",Female,1.0,2.0,,,,,,,,
